Datetime,AAPL,GOOG,MSFT
2026-09-09 09:30:00-04:00,315.93011474609375,326.7900085449219,493.9299011230469
2026-09-09 09:31:00-04:00,315.7200012207031,327.30999755859375,493.3699951171875
2026-09-09 09:32:00-04:00,315.8699951171875,325.9100036621094,492.2699890136719
2026-09-09 09:33:00-04:00,315.3299865722656,326.29998779296875,492.20001220703125
2026-09-09 09:34:00-04:00,315.5198974609375,326.9800109863281,493.1400146484375
2026-09-09 09:35:00-04:00,315.8550109863281,327.6499938964844,492.30999755859375
2026-09-09 09:36:00-04:00,315.8500061035156,327.32000732421875,493.9200134277344
2026-09-09 09:37:00-04:00,315.8299865722656,327.5150146484375,493.66668701171875
2026-09-09 09:38:00-04:00,315.82000732421875,327.4100036621094,493.0
2026-09-09 09:39:00-04:00,315.95001220703125,327.7900085449219,493.69000244140625
2026-09-09 09:40:00-04:00,315.80999755859375,327.57000732421875,492.8349914550781
2026-09-09 09:41:00-04:00,316.1499938964844,327.7699890136719,492.70001220703125
2026-09-09 09:42:00-04:00,316.1099853515625,327.8800048828125,493.0150146484375
2026-09-09 09:43:00-04:00,315.95001220703125,327.4100036621094,492.8399963378906
2026-09-09 09:44:00-04:00,315.85009765625,326.8616943359375,492.67999267578125
2026-09-09 09:45:00-04:00,315.8800048828125,326.72601318359375,492.7632141113281
2026-09-09 09:46:00-04:00,315.739990234375,326.86639404296875,493.9200134277344
2026-09-09 09:47:00-04:00,316.0249938964844,326.6600036621094,493.7300109863281
2026-09-09 09:48:00-04:00,316.1099853515625,326.6199951171875,493.1300048828125
2026-09-09 09:49:00-04:00,316.0899963378906,326.5260009765625,493.135009765625
2026-09-09 09:50:00-04:00,316.25439453125,326.8399963378906,492.95001220703125
2026-09-09 09:51:00-04:00,316.1499938964844,326.989990234375,492.29998779296875
2026-09-09 09:52:00-04:00,316.29998779296875,326.7300109863281,491.82501220703125
2026-09-09 09:53:00-04:00,316.4400939941406,327.1630859375,492.5920104980469
2026-09-09 09:54:00-04:00,316.30999755859375,327.1199951171875,492.3800048828125
2026-09-09 09:55:00-04:00,316.60009765625,326.9747009277344,492.375
2026-09-09 09:56:00-04:00,316.6499938964844,326.95001220703125,492.19000244140625
2026-09-09 09:57:00-04:00,317.0101013183594,327.0098876953125,491.92999267578125
2026-09-09 09:58:00-04:00,317.506103515625,327.44000244140625,491.7850036621094
2026-09-09 09:59:00-04:00,317.8749084472656,327.135009765625,491.6549987792969
2026-09-09 10:00:00-04:00,317.77508544921875,327.05499267578125,491.75
