Datetime,AAPL,GOOG,MSFT
2025-10-23 13:30:00+00:00,259.1000061035156,254.46499633789062,522.260009765625
2025-10-23 13:31:00+00:00,259.2250061035156,254.01499938964844,522.010009765625
2025-10-23 13:32:00+00:00,259.4200134277344,253.86500549316406,521.3300170898438
2025-10-23 13:33:00+00:00,259.2799987792969,253.38720703125,521.25
2025-10-23 13:34:00+00:00,259.17999267578125,253.70249938964844,520.8699951171875
2025-10-23 13:35:00+00:00,259.0799865722656,253.77000427246094,521.0499877929688
2025-10-23 13:36:00+00:00,259.04229736328125,253.92999267578125,521.2949829101562
2025-10-23 13:37:00+00:00,258.4036865234375,253.38929748535156,520.6300048828125
2025-10-23 13:38:00+00:00,258.75,252.76829528808594,520.0999755859375
2025-10-23 13:39:00+00:00,258.7099914550781,253.49000549316406,519.2100219726562
2025-10-23 13:40:00+00:00,258.5400085449219,253.91009521484375,519.3800048828125
2025-10-23 13:41:00+00:00,258.1449890136719,253.64199829101562,520.4849853515625
2025-10-23 13:42:00+00:00,258.3800048828125,253.57000732421875,519.9949951171875
2025-10-23 13:43:00+00:00,258.69500732421875,253.36000061035156,520.344970703125
2025-10-23 13:44:00+00:00,258.5,254.27000427246094,520.5700073242188
2025-10-23 13:45:00+00:00,258.930908203125,254.02000427246094,521.3765258789062
2025-10-23 13:46:00+00:00,258.70599365234375,254.28500366210938,521.469970703125
2025-10-23 13:47:00+00:00,258.8299865722656,254.67999267578125,521.6599731445312
2025-10-23 13:48:00+00:00,258.70001220703125,254.88499450683594,521.789794921875
2025-10-23 13:49:00+00:00,258.7449951171875,255.49000549316406,522.5499877929688
2025-10-23 13:50:00+00:00,258.8800048828125,255.63999938964844,522.3900146484375
2025-10-23 13:51:00+00:00,258.93499755859375,255.7100067138672,523.0399780273438
2025-10-23 13:52:00+00:00,258.68499755859375,255.4499969482422,522.75
2025-10-23 13:53:00+00:00,258.9735107421875,255.02000427246094,522.0900268554688
2025-10-23 13:54:00+00:00,258.6099853515625,255.39999389648438,522.4000244140625
2025-10-23 13:55:00+00:00,258.9800109863281,255.19000244140625,522.5020141601562
2025-10-23 13:56:00+00:00,258.8789978027344,255.24000549316406,522.594970703125
2025-10-23 13:57:00+00:00,258.34130859375,254.85499572753906,521.7150268554688
2025-10-23 13:58:00+00:00,258.0215148925781,254.65499877929688,521.510009765625
2025-10-23 13:59:00+00:00,258.3500061035156,254.6999969482422,521.9000244140625
2025-10-23 14:00:00+00:00,258.67999267578125,254.8000030517578,521.8253784179688
2025-10-23 14:01:00+00:00,258.614990234375,254.77000427246094,521.9500122070312
2025-10-23 14:02:00+00:00,258.56500244140625,254.84930419921875,521.625
2025-10-23 14:03:00+00:00,258.6300048828125,254.9705047607422,521.85498046875
2025-10-23 14:04:00+00:00,258.489990234375,254.75990295410156,522.0999755859375
2025-10-23 14:05:00+00:00,258.385009765625,254.74000549316406,522.0549926757812
2025-10-23 14:06:00+00:00,258.45001220703125,254.6199951171875,521.5700073242188
2025-10-23 14:07:00+00:00,258.3999938964844,254.35000610351562,521.5
2025-10-23 14:08:00+00:00,258.385009765625,254.4600067138672,521.719970703125
2025-10-23 14:09:00+00:00,258.2550048828125,254.21499633789062,521.0700073242188
2025-10-23 14:10:00+00:00,258.2699890136719,254.1999969482422,520.9400024414062
2025-10-23 14:11:00+00:00,258.3900146484375,254.13999938964844,521.1699829101562
2025-10-23 14:12:00+00:00,258.6499938964844,254.3300018310547,521.7150268554688
2025-10-23 14:13:00+00:00,258.69000244140625,254.32000732421875,521.2899780273438
2025-10-23 14:14:00+00:00,259.20001220703125,254.24000549316406,521.5999755859375
2025-10-23 14:15:00+00:00,259.22119140625,254.39089965820312,521.5722045898438
2025-10-23 14:16:00+00:00,259.20001220703125,254.3300018310547,521.52001953125
2025-10-23 14:17:00+00:00,259.1199951171875,254.27499389648438,521.7949829101562
2025-10-23 14:18:00+00:00,259.05999755859375,254.21499633789062,521.5900268554688
2025-10-23 14:19:00+00:00,258.7650146484375,254.14999389648438,521.219970703125
2025-10-23 14:20:00+00:00,258.7900085449219,254.3000030517578,520.8400268554688
2025-10-23 14:21:00+00:00,258.9750061035156,254.22000122070312,521.0349731445312
2025-10-23 14:22:00+00:00,258.92999267578125,254.1300048828125,520.780029296875
2025-10-23 14:23:00+00:00,259.00469970703125,254.49000549316406,521.4099731445312
2025-10-23 14:24:00+00:00,259.3550109863281,254.42999267578125,521.5
2025-10-23 14:25:00+00:00,259.3500061035156,254.38999938964844,521.6950073242188
2025-10-23 14:26:00+00:00,259.45001220703125,254.9250030517578,521.8099975585938
2025-10-23 14:27:00+00:00,259.47900390625,254.87010192871094,521.8150024414062
2025-10-23 14:28:00+00:00,259.44000244140625,254.64259338378906,521.6834716796875
2025-10-23 14:29:00+00:00,259.4798889160156,254.6300048828125,521.4050903320312
2025-10-23 14:30:00+00:00,259.1499938964844,254.86000061035156,522.3800048828125
2025-10-23 14:31:00+00:00,259.15509033203125,254.72999572753906,522.1599731445312
2025-10-23 14:32:00+00:00,259.1300048828125,254.94500732421875,522.0750122070312
2025-10-23 14:33:00+00:00,259.2699890136719,255.0,522.2410278320312
2025-10-23 14:34:00+00:00,259.2637023925781,255.10000610351562,522.4949951171875
2025-10-23 14:35:00+00:00,259.2799987792969,255.0500030517578,522.2949829101562
2025-10-23 14:36:00+00:00,259.30499267578125,255.21449279785156,522.5700073242188
2025-10-23 14:37:00+00:00,259.2900085449219,255.3206024169922,522.4000244140625
2025-10-23 14:38:00+00:00,259.5249938964844,255.5800018310547,522.4400024414062
2025-10-23 14:39:00+00:00,259.30999755859375,255.4600067138672,522.1900024414062
2025-10-23 14:40:00+00:00,259.364990234375,255.36500549316406,522.0549926757812
2025-10-23 14:41:00+00:00,259.41009521484375,255.30499267578125,522.1099853515625
2025-10-23 14:42:00+00:00,259.2650146484375,255.17999267578125,522.2100219726562
2025-10-23 14:43:00+00:00,259.281005859375,254.97500610351562,521.8699951171875
2025-10-23 14:44:00+00:00,259.32501220703125,255.0500030517578,521.9349975585938
2025-10-23 14:45:00+00:00,259.340087890625,255.1699981689453,522.2949829101562
2025-10-23 14:46:00+00:00,259.3599853515625,255.11500549316406,522.530029296875
2025-10-23 14:47:00+00:00,259.4501953125,255.02999877929688,522.4401245117188
2025-10-23 14:48:00+00:00,259.43499755859375,255.0449981689453,522.6799926757812
2025-10-23 14:49:00+00:00,259.3299865722656,255.0399932861328,523.1599731445312
2025-10-23 14:50:00+00:00,259.3599853515625,255.0399932861328,523.1400146484375
2025-10-23 14:51:00+00:00,259.19500732421875,254.8300018310547,522.7849731445312
2025-10-23 14:52:00+00:00,259.0849914550781,254.63999938964844,522.3800048828125
2025-10-23 14:53:00+00:00,258.86151123046875,254.63250732421875,522.5150146484375
2025-10-23 14:54:00+00:00,258.760009765625,254.39999389648438,522.0650024414062
2025-10-23 14:55:00+00:00,258.9949951171875,254.2100067138672,522.1599731445312
2025-10-23 14:56:00+00:00,258.7900085449219,254.17999267578125,521.9500122070312
2025-10-23 14:57:00+00:00,259.1000061035156,254.57000732421875,522.3599853515625
2025-10-23 14:58:00+00:00,259.34051513671875,254.7050018310547,522.364990234375
2025-10-23 14:59:00+00:00,259.6221923828125,254.8433074951172,522.6334838867188
2025-10-23 15:00:00+00:00,259.510009765625,254.8699951171875,522.8099975585938
2025-10-23 15:01:00+00:00,259.6394958496094,254.86000061035156,522.7650146484375
2025-10-23 15:02:00+00:00,259.5799865722656,254.92999267578125,522.5399780273438
2025-10-23 15:03:00+00:00,259.3699951171875,255.05999755859375,522.5900268554688
2025-10-23 15:04:00+00:00,259.2900085449219,255.1855010986328,522.7550048828125
2025-10-23 15:05:00+00:00,259.31500244140625,255.08999633789062,522.6199951171875
2025-10-23 15:06:00+00:00,259.3550109863281,255.35000610351562,522.9400024414062
2025-10-23 15:07:00+00:00,259.2900085449219,255.3000030517578,522.4149780273438
2025-10-23 15:08:00+00:00,259.3800048828125,255.27999877929688,522.5599975585938
2025-10-23 15:09:00+00:00,259.340087890625,255.28500366210938,522.7349853515625
2025-10-23 15:10:00+00:00,259.29998779296875,255.27000427246094,522.9199829101562
2025-10-23 15:11:00+00:00,259.2749938964844,255.42999267578125,522.876708984375
2025-10-23 15:12:00+00:00,258.9800109863281,255.2899932861328,522.5499877929688
2025-10-23 15:13:00+00:00,259.02508544921875,255.0500030517578,522.6099853515625
2025-10-23 15:14:00+00:00,259.0899963378906,255.17999267578125,522.6500244140625
2025-10-23 15:15:00+00:00,259.0450134277344,255.1199951171875,522.75
2025-10-23 15:16:00+00:00,259.06298828125,255.08999633789062,522.5900268554688
2025-10-23 15:17:00+00:00,259.0429992675781,254.87750244140625,522.3699951171875
2025-10-23 15:18:00+00:00,259.0321044921875,254.99000549316406,521.9349975585938
2025-10-23 15:19:00+00:00,259.0899963378906,255.0299072265625,521.9349975585938
2025-10-23 15:20:00+00:00,259.17999267578125,254.77999877929688,521.8150024414062
2025-10-23 15:21:00+00:00,259.1099853515625,254.6199951171875,521.8101196289062
2025-10-23 15:22:00+00:00,259.2226867675781,254.83999633789062,522.0900268554688
2025-10-23 15:23:00+00:00,259.2749938964844,255.05499267578125,522.4550170898438
