Datetime,AAPL,GOOG,MSFT
2026-07-31 09:30:00-04:00,304.04998779296875,340.5899963378906,454.2650146484375
2026-07-31 09:31:00-04:00,302.0299987792969,342.81500244140625,457.7449951171875
2026-07-31 09:32:00-04:00,302.0299987792969,342.1400146484375,457.57000732421875
2026-07-31 09:33:00-04:00,301.8216857910156,341.239990234375,455.17999267578125
2026-07-31 09:34:00-04:00,302.1099853515625,342.1300048828125,458.5150146484375
2026-07-31 09:35:00-04:00,302.18499755859375,343.0199890136719,459.2250061035156
2026-07-31 09:36:00-04:00,302.2900085449219,344.14630126953125,458.2200012207031
2026-07-31 09:37:00-04:00,302.239990234375,345.4288024902344,458.3599853515625
2026-07-31 09:38:00-04:00,301.875,344.19000244140625,458.8299865722656
2026-07-31 09:39:00-04:00,301.32000732421875,342.9100036621094,458.42999267578125
2026-07-31 09:40:00-04:00,300.5899963378906,341.5101013183594,459.1449890136719
2026-07-31 09:41:00-04:00,301.4049987792969,340.9100036621094,459.1050109863281
2026-07-31 09:42:00-04:00,302.42498779296875,341.1300048828125,459.25
2026-07-31 09:43:00-04:00,303.5299987792969,341.6000061035156,459.5249938964844
2026-07-31 09:44:00-04:00,304.7900085449219,341.2300109863281,459.9700012207031
2026-07-31 09:45:00-04:00,304.3049011230469,342.3800048828125,456.44000244140625
2026-07-31 09:46:00-04:00,305.0899963378906,343.1600036621094,456.8900146484375
2026-07-31 09:47:00-04:00,305.5295104980469,342.2799987792969,457.5474853515625
2026-07-31 09:48:00-04:00,305.4924011230469,342.43499755859375,458.8299865722656
2026-07-31 09:49:00-04:00,305.17999267578125,342.1427001953125,460.0299987792969
2026-07-31 09:50:00-04:00,305.06201171875,342.0400085449219,459.3219909667969
2026-07-31 09:51:00-04:00,304.92498779296875,342.4049987792969,459.17999267578125
2026-07-31 09:52:00-04:00,304.82000732421875,343.2200012207031,459.55999755859375
2026-07-31 09:53:00-04:00,304.610107421875,342.54998779296875,459.6951904296875
2026-07-31 09:54:00-04:00,304.81890869140625,342.7705078125,461.1700134277344
2026-07-31 09:55:00-04:00,305.07989501953125,342.4800109863281,462.1400146484375
2026-07-31 09:56:00-04:00,305.0899963378906,343.0690002441406,461.8900146484375
2026-07-31 09:57:00-04:00,304.0400085449219,343.82000732421875,461.989990234375
2026-07-31 09:58:00-04:00,302.864990234375,343.75,462.1400146484375
2026-07-31 09:59:00-04:00,302.7900085449219,343.32000732421875,462.57000732421875
2026-07-31 10:00:00-04:00,303.1698913574219,344.9100036621094,461.625
2026-07-31 10:01:00-04:00,302.8399963378906,345.2001953125,460.57000732421875
2026-07-31 10:02:00-04:00,302.2900085449219,345.9198913574219,460.6400146484375
2026-07-31 10:03:00-04:00,301.6400146484375,345.9049987792969,459.20001220703125
2026-07-31 10:04:00-04:00,302.1199951171875,346.30999755859375,459.739990234375
2026-07-31 10:05:00-04:00,302.1199951171875,345.92498779296875,458.4700012207031
2026-07-31 10:06:00-04:00,302.2749938964844,345.5874938964844,459.69500732421875
2026-07-31 10:07:00-04:00,302.67999267578125,345.6300048828125,459.6600036621094
2026-07-31 10:08:00-04:00,302.78009033203125,345.2860107421875,458.8399963378906
2026-07-31 10:09:00-04:00,302.8800048828125,346.0299987792969,459.2049865722656
2026-07-31 10:10:00-04:00,302.7850036621094,345.8800048828125,457.29998779296875
2026-07-31 10:11:00-04:00,301.8999938964844,345.82000732421875,457.4049987792969
2026-07-31 10:12:00-04:00,301.4700012207031,345.01190185546875,456.4949951171875
2026-07-31 10:13:00-04:00,301.80499267578125,345.6300048828125,456.69500732421875
2026-07-31 10:14:00-04:00,302.1361083984375,345.9800109863281,456.95001220703125
2026-07-31 10:15:00-04:00,302.2149963378906,346.53509521484375,456.17999267578125
2026-07-31 10:16:00-04:00,302.5386047363281,345.3399963378906,455.42999267578125
2026-07-31 10:17:00-04:00,301.67498779296875,346.5899963378906,455.6400146484375
2026-07-31 10:18:00-04:00,302.3450012207031,346.6400146484375,455.760009765625
2026-07-31 10:19:00-04:00,302.53009033203125,345.6300048828125,455.0884094238281
2026-07-31 10:20:00-04:00,302.5899963378906,345.7099914550781,454.07501220703125
2026-07-31 10:21:00-04:00,302.82000732421875,346.1300048828125,455.4700012207031
2026-07-31 10:22:00-04:00,302.8005065917969,346.45001220703125,455.1449890136719
2026-07-31 10:23:00-04:00,303.5094909667969,346.9200134277344,454.260009765625
2026-07-31 10:24:00-04:00,303.2099914550781,346.3399963378906,454.4100036621094
2026-07-31 10:25:00-04:00,303.1299133300781,346.4800109863281,453.9599914550781
